zip,mhi,pct_pov,pct_col,pct_unins,pct_essworkers,pct_overcrowded,pct_transit,pct_old,pct_new_imm,pct_non_cit,total_pop,city_name,pct_diabetes,pct_hbp,city,tests,positives,deaths
11233,40449,0.2812729273661042,0.930746299743553,0.08627348643006263,0.47906157657523213,0.0650877491906628,0.7017247617898926,0.1596740389747328,0.1065922118995849,0.09625222926619717,76819,New York,13.811083856246436,34.75716714204221,New York,1788,954,NA
11234,81399,0.08006414354738971,0.624736060878473,0.06113057574648329,0.46432343753511474,0.06888644573582535,0.43470004118427674,0.23876821441264398,0.05104843395130196,0.09191353249848432,95666,New York,10.294697421621263,29.583831870389833,New York,3481,1846,NA
11235,52538,0.19387069255228395,0.2811796027032562,0.09155502732311031,0.4748713333520826,0.11710929994731788,0.4835638894481033,0.30319475732131884,0.13571904258236378,0.19423254147040753,78128,New York,10.408730846514995,29.199812393459485,New York,2876,1493,NA
11236,67669,0.1276193730590257,0.956812949138352,0.07833838009104217,0.5519678747771928,0.0713899405083829,0.5471611721611722,0.20306784543162135,0.07168066706569524,0.11426179346363537,100331,New York,12.469585914742604,33.98106756489684,New York,3723,2097,NA
11237,51413,0.29932916012478844,0.8014398702088826,0.18160616507807747,0.46803670281337684,0.13088410991636798,0.694082130278283,0.09776921516933684,0.13844193837587881,0.23252889880348815,49310,New York,10.61905851910828,22.7429488455414,New York,1129,663,NA
11238,85407,0.12987926820235537,0.5748991565823249,0.056875543146644975,0.22391425217767344,0.03788650344237585,0.7144971345802633,0.1742757609094243,0.11597859327217125,0.07803447011367803,54540,New York,8.27108054819707,24.264575244039627,New York,1193,594,NA
11239,27104,0.2847526849190743,0.8122168529145274,0.036303131145061264,0.5657867812563945,0.04021289178001183,0.6071269487750557,0.34830866807610994,0.03108914968087297,0.041301721534279676,13244,New York,16.267826816228116,39.544008805954505,New York,732,388,NA
11354,42500,0.19989883283061993,0.8358695652173913,0.1945978323942871,0.44875148632580264,0.09775258552108194,0.42937620790328557,0.26614130434782607,0.20123423665146228,0.3550905797101449,55200,New York,14.505438820732742,29.887225401072715,New York,1516,838,NA
11355,39207,0.22635946305719012,0.9252594214191187,0.21338886126305323,0.5165791692734543,0.16163152937767153,0.433778993496525,0.24224209367617774,0.21753024813726157,0.3844631615400789,80853,New York,15.187416496250853,29.422858116661796,New York,1714,935,NA
11356,60493,0.12265406914322526,0.7350826127900009,0.12254355101690553,0.5043486306439674,0.0754058768281229,0.3069605349910521,0.19334817224552692,0.17947103274559195,0.22887595240133551,23362,New York,11.44899366446148,26.95045678882705,New York,821,425,NA
